txHash,tokenId,class,breedCount,withPrice,withPriceUsd,timestamp,part1,part2,part3,part4,part5,part6
0xb08f390712e1515fc2be666dfa23c444de8ca5192e7ae309d6b96b8cbf5de84c,11003711,Plant,0,"0,005","9,19",2023-06-09 20:54:41,eyes-cucumber-slice,ears-clover,back-bidens,mouth-zigzag,horn-cactus,tail-cattail
0x8c9f8124a6f6d9bc7abcc308493b32c0013dd1b96d8d3cf6f738e1aeaad8983a,11421351,Reptile,1,"0,001","1,84",2023-06-09 20:54:35,eyes-tricky,ears-small-frill,back-red-ear,mouth-tiny-turtle,horn-scaly-spoon,tail-iguana
0x0162aaf650ff09fdf0a199819b091a757fa5d1831257028963ba6ceb81d71da3,3158118,Reptile,5,"0,00099909","1,84",2023-06-09 20:54:20,eyes-tricky,ears-curved-spine,back-red-ear,mouth-tiny-turtle,horn-cerastes,tail-tiny-dino
0x804ec7e5bfc89b7347c05c84d6aa4378563df16d5e35467ebfc167fc0ad87b93,5445220,Reptile,4,"0,00084","1,54",2023-06-09 20:54:05,eyes-tricky,ears-pogona,back-bone-sail,mouth-tiny-turtle,horn-scaly-spear,tail-grass-snake
0xbf4cb9420c59c32dc8c02581fb33501ae856425d6b4e90f51ec2592a2fea02b6,11701554,Dusk,2,"0,003","5,52",2023-06-09 20:53:53,eyes-zeal,ears-seaslug,back-raven,mouth-doubletalk,horn-parasite,tail-tadpole
0xedeadcc3aad15a6dba8c117cdb2f60994c9c356c04928d05ea32bc39816dc2b7,4380548,Reptile,0,"0,005","9,19",2023-06-09 20:53:53,eyes-tricky,ears-pogona,back-tri-spikes,mouth-toothless-bite,horn-incisor,tail-tiny-dino
0xf246bb9a679c7a1fc56222cf724412538e65989c27efdd6f526f8ca723c99c8a,11639115,Beast,4,"0,001","1,84",2023-06-09 20:53:53,eyes-robin,ears-earwing,back-tri-feather,mouth-serious,horn-eggshell,tail-granmas-fan
0xcd29eb2d550a1b97d04d8492cc85fbadb26757096da8dc5e9084a97be3469c47,3357677,Beast,2,"0,0007","1,29",2023-06-09 20:53:26,eyes-little-owl,ears-puppy,back-tri-spikes,mouth-nut-cracker,horn-dual-blade,tail-nut-cracker
0x6bc9ad17c69fb17a2dd587b0934d32c4780a1fcea8c0c873969893003a7d7c92,6754713,Reptile,0,"0,0007373","1,36",2023-06-09 20:53:20,eyes-gecko,ears-friezard,back-garish-worm,mouth-tiny-turtle,horn-kestrel,tail-grass-snake
0x64537356d5b6bca23ccdffb5b6c3a902b338ee171d6960d910920de35b7539f0,6394952,Aquatic,4,"0,0019","3,49",2023-06-09 20:52:53,eyes-clear,ears-inkling,back-sponge,mouth-piranha,horn-shoal-star,tail-nimo
0x1238d95181e3d158998640bc841d49006147961aa72d8a27cd64bbe2b4ea2586,11670655,Beast,0,"0,002","3,68",2023-06-09 20:52:29,eyes-mavis,ears-tassels,back-tri-feather,mouth-confident,horn-dual-blade,tail-cottontail
0x0a2f731cc9544a90afef05bfff2e0b097df504c21df7ae33bcf3928d4eeab64e,11744753,Aquatic,6,"0,006","11,03",2023-06-09 20:52:20,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-piranha,horn-shoal-star,tail-nimo
0x5710cecdea0e7e7f41f2c321bac147ace81e7f386d906e5924d02ca2ffbb8b3a,11748577,Mech,3,"0,009","16,55",2023-06-09 20:51:50,eyes-tricky,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-leaf-bug,tail-ant
0x6b357046eebc5540553696eda7512b028bd737f5054507a0f70e9d0626e57f79,11644308,Beast,0,"0,001","1,84",2023-06-09 20:51:32,eyes-mavis,ears-earwing,back-tri-feather,mouth-razor-bite,horn-leaf-bug,tail-granmas-fan
0x4d4ed677f5348d647c94438d5ff00a4e2e3def1cb275c76b1b9ec35a0ee6287f,6885378,Aquatic,2,"0,000999","1,84",2023-06-09 20:50:17,eyes-little-owl,ears-ear-breathing,back-goldfish,mouth-lam,horn-pliers,tail-nimo
0xb22d351402483b955ecd636edd1cbc817696957f9e7c0f82905077b62ae6958e,1731790,Beast,3,"0,0006989","1,28",2023-06-09 20:49:59,eyes-neo,ears-nut-cracker,back-jaguar,mouth-nut-cracker,horn-little-branch,tail-rice
0x4aca96ed0666b9e3033a28ae049dbff913f18973faec76fd178bc73c811a0a47,6093175,Aquatic,2,"0,00125935","2,32",2023-06-09 20:49:59,eyes-sleepless,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0xf5ff6d9fbe5d716de72c2212a447bba9b18625df69c8164427a9e53448ed616d,5514635,Aquatic,4,"0,00122772","2,26",2023-06-09 20:49:47,eyes-sleepless,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0x9f8c7d164269429063b959bfb78f217279edffd8e627c72b10d40de74325a642,1538845,Aquatic,4,"0,00113432","2,09",2023-06-09 20:49:38,eyes-sleepless,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0x80ca34616be56e3700e5d5822686c7fe72bd674d38c8d076ece1d6a51402cbdb,11756644,Mech,3,"0,013","23,9",2023-06-09 20:49:11,eyes-scar,ears-innocent-lamb,back-indian-star,mouth-silence-whisper,horn-scaly-spoon,tail-ant
0xdb22bef3d14037a9d4828a42a68cd12592340f291e58a497c18bd613d2439292,11537330,Dusk,3,"0,00472579","8,69",2023-06-09 20:49:11,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-kestrel,tail-gila
0x3956193bb0cc62f24b9d606f4ced3616be10631854676130f220289728bfd4d0,4580646,Aquatic,2,"0,00094","1,73",2023-06-09 20:48:38,eyes-nerdy,ears-innocent-lamb,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0xc06c7c435e9980a35599787436b6ff85746fd0220eeb80b1441d956476203697,11748280,Bug,0,"0,01320081","24,27",2023-06-09 20:48:35,eyes-confused,ears-beetle-spike,back-garish-worm,mouth-piranha,horn-pliers,tail-fish-snack
0x83c629d92da794322f1e787637dd4420c462657c19874b1152edc30979f60609,11759791,Mech,4,"0,00921964","16,95",2023-06-09 20:48:26,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-piranha,horn-shoal-star,tail-nimo
0x43dc457c7e6fa70a18e3cc1a6b58e3616fa0b5eda0baabea04ebbdf73dab88a4,2302997,Aquatic,4,"0,00069","1,27",2023-06-09 20:48:11,eyes-clear,ears-inkling,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-koi
0x278363359b48babd7dbc1c5dd4bb39cd60fd963b6f613444d7135268429b725d,11736486,Plant,3,"0,005","9,19",2023-06-09 20:48:05,eyes-chubby,ears-leafy,back-tri-feather,mouth-axie-kiss,horn-feather-spear,tail-carrot
0x704e1bf3bb237811d862196800256983092f9825a0c23aecd0bfa63d1c32e1c7,2839035,Aquatic,3,"0,00119496","2,2",2023-06-09 20:47:08,eyes-clear,ears-nimo,back-goldfish,mouth-lam,horn-babylonia,tail-nimo
0x8b88619e660023cfe0d2fbed93f1b1ae77425f59526cd2ade2dde6a7b96c1967,11526968,Beast,2,"0,0025","4,6",2023-06-09 20:46:59,eyes-little-peas,ears-innocent-lamb,back-ronin,mouth-doubletalk,horn-pocky,tail-cloud
0x81656041eef736aba159dff11a6a83b6a6cc7bbc71ce84366bfd4880d82565a0,11424478,Dusk,0,"0,00287971","5,29",2023-06-09 20:46:20,eyes-chubby,ears-inkling,back-furball,mouth-tiny-turtle,horn-babylonia,tail-cotton-candy
0xbf2f1ed8b9f68cef82b743075acf3d87765ea9c1a6e14630c1a0461f4d95f50c,11744210,Beast,3,"0,02","36,77",2023-06-09 20:45:59,eyes-topaz,ears-innocent-lamb,back-ronin,mouth-goda,horn-imp,tail-cottontail
0x397b83ce985089ddb75b6c278a2d101dfdd834e406bdf289e70aa68684225474,11764061,Mech,3,"0,01","18,39",2023-06-09 20:45:47,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-tiny-turtle,horn-babylonia,tail-nimo
0x92c177d0c443c18d8c0c77a05c54e9a53688bbd4d103719ae4098eeeb80868d4,11757855,Bug,4,"0,0248452","45,68",2023-06-09 20:45:47,eyes-papi,ears-inkling,back-garish-worm,mouth-doubletalk,horn-parasite,tail-tadpole
0x1dbb47e95bc113f86c3560f70de3b4c540645548f9595d9f363f21143beb71f4,1474656,Plant,3,"0,00352","6,47",2023-06-09 20:45:26,eyes-gecko,ears-lotus,back-pumpkin,mouth-serious,horn-beech,tail-cattail
0xde3104be4bbcd49fe1a689bb110e2efb104552bfc826ccacb88dddca0d9caa2b,11712017,Bug,5,"0,00455959","8,38",2023-06-09 20:45:05,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-nimo
0x853854dfccf47f5a9481b67912c3281c082b0bd87555e2aa769a747002feb229,11362852,Plant,0,"0,004","7,35",2023-06-09 20:44:35,eyes-cucumber-slice,ears-clover,back-pumpkin,mouth-zigzag,horn-bamboo-shoot,tail-cattail
0x56e40cbb87af3b343f7984097c12ebebc3fd0cd8081b246fa2c14e223b92b049,1382267,Beast,3,"0,001878","3,45",2023-06-09 20:42:35,eyes-chubby,ears-nyan,back-ronin,mouth-nut-cracker,horn-dual-blade,tail-nut-cracker
0xb1f1df42108ea2253bbabb4222bf35c2fe193930b44eef800cb02b6ea0fcb526,2302805,Aquatic,4,"0,00069","1,27",2023-06-09 20:42:11,eyes-clear,ears-gill,back-goldfish,mouth-risky-fish,horn-shoal-star,tail-koi
0x80f155ca20513d7c853b52f3c546cccc0489dfea17296ffa9dc3d325b11b722f,5323070,Plant,0,"0,00068","1,25",2023-06-09 21:48:35,eyes-papi,ears-hollow,back-pumpkin,mouth-razor-bite,horn-beech,tail-yam
0xf0c784db0a9ac33319246f6059613fdd4eab5a61c971bd388e77f28081897908,302799,Plant,2,"0,001","1,84",2023-06-09 21:48:26,eyes-gecko,ears-hollow,back-snail-shell,mouth-zigzag,horn-antenna,tail-cattail
0x49a876fe8550ffbffb2103ac4474de51babc452c093e104d659a3a95b07c4bb2,11750632,Bug,0,"0,0037","6,8",2023-06-09 21:48:26,eyes-topaz,ears-innocent-lamb,back-scarab,mouth-risky-fish,horn-parasite,tail-nimo
0x5b46c2164f9182f10e956ce4a57221f70d34774dea465101055d657a32cda9f7,52201,Beast,6,"0,001","1,84",2023-06-09 21:48:14,eyes-topaz,ears-bubblemaker,back-timber,mouth-hungry-bird,horn-eggshell,tail-hare
0xfd38eb99825640a34c34845efefb16aa2586a5f4ec1e829f4075c6778ba5a480,8517545,Plant,0,"0,00068","1,25",2023-06-09 21:48:11,eyes-papi,ears-hollow,back-pumpkin,mouth-serious,horn-beech,tail-yam
0x5529d2bef789e0c619d066352cf4e58b3e1f6db83a9bd9aa076f26f5344b652e,6821683,Plant,0,"0,00068","1,25",2023-06-09 21:47:50,eyes-papi,ears-hollow,back-bidens,mouth-serious,horn-cactus,tail-yam
0x1667a6d77a9a2926f5c4a745ac72aa89ab8dc419f1e3685964619ee0f02f4ad8,195651,Dusk,0,"0,001","1,84",2023-06-09 21:47:32,eyes-papi,ears-rosa,back-shiitake,mouth-serious,horn-trump,tail-cattail
0x9c4a86546b8f7ca190d11181052ec030cbe77b8a07f36381870e2d2397b333e4,5431435,Beast,3,"0,0007503","1,38",2023-06-09 21:47:05,eyes-lucas,ears-nut-cracker,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker
0x83642c3df0e3b60fc5bc80ee2684ca81c60c880575219981899f639816c887ba,3603313,Beast,1,"0,001","1,84",2023-06-09 21:46:05,eyes-chubby,ears-nut-cracker,back-ronin,mouth-nut-cracker,horn-imp,tail-cottontail
0xd35c6bbcefcc9d293237a57e208104c9d7b1ee4d81c498862563d8f6c483d20c,11049945,Aquatic,0,"0,00084839","1,56",2023-06-09 21:45:59,eyes-kotaro,ears-bubblemaker,back-timber,mouth-lam,horn-pocky,tail-koi
0xe42a04efeaf47fada083ad6cefd55bdadd9c9069e703b29890ce986e8561575f,11764680,Dawn,3,"0,05","91,94",2023-06-09 21:45:50,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-piranha,horn-shoal-star,tail-cottontail
0xf12553e3a5f8a2be6e21a51277e049c4a099747a61a83f0015c4c730143122d5,11681331,Dawn,3,"0,007","12,87",2023-06-09 21:45:32,eyes-gecko,ears-small-frill,back-green-thorns,mouth-kotaro,horn-scaly-spoon,tail-potato-leaf
0xfab0e51fc4001dbf6af71ce153f334f0c0220f1587ed67f31894122855781f48,11443801,Reptile,0,"0,001","1,84",2023-06-09 21:45:20,eyes-little-peas,ears-nut-cracker,back-buzz-buzz,mouth-serious,horn-leaf-bug,tail-shiba
0x00f1b8bc28991ea4f62aea2ba1b201f2840519cef4d5775e53db7809a680ecb9,11738727,Bug,0,"0,00713975","13,13",2023-06-09 21:45:14,eyes-topaz,ears-innocent-lamb,back-furball,mouth-square-teeth,horn-parasite,tail-nimo
0xd240b3d47db1e2bdcd06460a4d74a9cbcc0c187734abd02ee1d3bea3c8f26a83,2792853,Aquatic,4,"0,00188","3,46",2023-06-09 21:45:05,eyes-clear,ears-nimo,back-perch,mouth-lam,horn-babylonia,tail-koi
0x48dc932b191551a5a074a03fe7ab0713408018fc4096b9f6f05f1e4580be9e2d,11764747,Bug,2,"0,00287694","5,29",2023-06-09 21:44:47,eyes-topaz,ears-innocent-lamb,back-buzz-buzz,mouth-risky-fish,horn-oranda,tail-nimo
0x851ceac364efbbedb01c6374a1be1ef646c7b0184ed83d98d78022ebb5236238,4239342,Plant,3,"0,00079","1,45",2023-06-09 21:43:56,eyes-papi,ears-lotus,back-pumpkin,mouth-serious,horn-rose-bud,tail-carrot
0x308ddd59003223dedd2f41d6784937f23ae2d1e29f5c6414a954cb72dba5383a,11561869,Bug,5,"0,002","3,68",2023-06-09 21:42:44,eyes-bookworm,ears-tassels,back-scarab,mouth-tiny-turtle,horn-parasite,tail-ant
0xb67c98df2fad3e1fcabf72c54d7c607c18d9d5fbd85c5d38f26f6dfc3cba0752,6331852,Bird,1,"0,0015","2,76",2023-06-09 21:42:44,eyes-clear,ears-peace-maker,back-mint,mouth-peace-maker,horn-eggshell,tail-granmas-fan
0x8edb8c45fe8f55951774524896dc72e384dc6a0e9cce304ee5d0e6fbaee2554f,11474636,Dawn,5,"0,002","3,68",2023-06-09 21:42:08,eyes-scar,ears-friezard,back-indian-star,mouth-tiny-turtle,horn-scaly-spoon,tail-cottontail
0xadf4fa3695b5213773cd0d936a755af5f95bcdd8ab72d06e17115d87c385f925,2160648,Beast,4,"0,00070824","1,3",2023-06-09 21:41:08,eyes-chubby,ears-nyan,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker
0x46c6a86da92fb9156834f8bcc0387e80581ab0ccce9a9eb194d13283effb492b,5384822,Aquatic,3,"0,0006989","1,29",2023-06-09 21:40:38,eyes-clear,ears-tiny-fan,back-goldfish,mouth-risky-fish,horn-oranda,tail-koi
0x0f40e0c5754f2fa928f77399c0e4a9497122b4008148c763c2d8205c43dc87bd,11710157,Mech,5,"0,0073","13,42",2023-06-09 21:40:14,eyes-topaz,ears-innocent-lamb,back-garish-worm,mouth-piranha,horn-pocky,tail-nimo
0xa28ef77b12b1410584a78bd2972c71857dec45a5a27f83e0e46438047a6421a0,11768143,Reptile,4,"0,0084704","15,58",2023-06-09 21:39:08,eyes-gecko,ears-small-frill,back-green-thorns,mouth-toothless-bite,horn-watermelon,tail-snake-jar
0x95ea9a9ef241914f495e2bd7891dd22c9efe635c84372c416868c02c67ea47b4,2914893,Reptile,2,"0,00067001","1,23",2023-06-09 21:37:53,eyes-scar,ears-curved-spine,back-red-ear,mouth-risky-fish,horn-incisor,tail-gila
0xac5b33bfabf7f871ad6ab8f6453b9e4faad5c3a2ebfd14df3447042593c9d590,11680553,Dawn,4,"0,003","5,52",2023-06-09 21:37:53,eyes-little-peas,ears-innocent-lamb,back-tri-feather,mouth-herbivore,horn-wing-horn,tail-cottontail
0x140137b71f4c72fef0878eb2aa417b651c3e0463c49cbc46767a762b507277a2,11764260,Aquatic,4,"0,0181","33,28",2023-06-09 21:37:44,eyes-topaz,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0xbc338cc45c9d0d149877e9a11964f0f265dbbe7be96a7e5a25e2721cd15a8391,1569307,Aquatic,3,"0,00305112","5,61",2023-06-09 21:36:26,eyes-telescope,ears-friezard,back-sponge,mouth-tiny-turtle,horn-teal-shell,tail-nimo
0x4f9533493fc536fff8008a10034e13ca8a24734585db42f33b772b97cc1ec792,11705327,Aquatic,4,"0,00543043","9,99",2023-06-09 21:36:23,eyes-clear,ears-bubblemaker,back-blue-moon,mouth-square-teeth,horn-scaly-spear,tail-cottontail
0x9b3aae2cdfa8db6f8f87da90214f6fab5bd59c9af6af658e443db1e89e62ed9e,11579566,Beast,0,"0,0015","2,76",2023-06-09 21:36:20,eyes-chubby,ears-early-bird,back-ronin,mouth-confident,horn-little-branch,tail-granmas-fan
0xe071add60545b8c4b76afea953bb6681b184626d0e4bb686afff04c9d6131a1e,7209094,Aquatic,2,"0,0019","3,49",2023-06-09 21:35:53,eyes-gero,ears-nimo,back-goldfish,mouth-piranha,horn-clamshell,tail-koi
0xe98e07a2d2b3ae3a8accffdcf67bf150b50cbb97f6a2a3fb843be66c97cb4d88,10027457,Bug,3,"0,00101","1,86",2023-06-09 21:35:50,eyes-neo,ears-ear-breathing,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack
0x07e08bd1599707c4c55f82508083f21e8cc3bc5c2a48c7b7679a341fc3747e57,11565552,Beast,4,"0,00883659","16,25",2023-06-09 21:35:38,eyes-little-peas,ears-belieber,back-ronin,mouth-axie-kiss,horn-little-branch,tail-tiny-dino
0x0e556960c8903bac2d2a07a276028e0e47a2515af600b966234e8352d5d2bc2a,11506271,Beast,0,"0,017","31,26",2023-06-09 21:35:38,eyes-gero,ears-earwing,back-tri-feather,mouth-square-teeth,horn-wing-horn,tail-granmas-fan
0x3619a746a21fddf142adee01d4b9e1c53714a1f340c55e16cdfcd8dd828d457c,4651518,Reptile,0,"0,001","1,84",2023-06-09 21:35:20,eyes-tricky,ears-nimo,back-buzz-buzz,mouth-tiny-turtle,horn-cuckoo,tail-tiny-dino
0xeb5d09a3d2312c37deaa4dd75e48e1cb99d7185a217445100615bfb62c857af6,11746810,Dawn,4,"0,023","42,29",2023-06-09 21:35:17,eyes-topaz,ears-innocent-lamb,back-goldfish,mouth-hungry-bird,horn-caterpillars,tail-nimo
0xaa8495c9dde8764f635585a5af42a4dc4262f9c1b9db39a0e8cb98001c6818a6,11765509,Mech,4,"0,05249","96,52",2023-06-09 21:34:59,eyes-topaz,ears-innocent-lamb,back-garish-worm,mouth-hungry-bird,horn-babylonia,tail-nimo
0xc5a57d6d5882a672d3c7777d9299e583fd3e1e7a4befc509ff0023c865ec7bdb,11599739,Reptile,4,"0,005","9,19",2023-06-09 21:34:17,eyes-gecko,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-scaly-spoon,tail-yam
0x537b7928447275a7607b8dc55945549aa338c5660bae2e48f2687d2ece90ff2d,10230115,Aquatic,3,"0,0008","1,47",2023-06-09 21:34:05,eyes-gero,ears-seaslug,back-anemone,mouth-goda,horn-anemone,tail-nimo
0xa86ca4cf66bc15ce8fd3487d25b1227d21cc5ae0030b5acd18c88381befc4256,11736988,Bug,0,"0,00167969","3,09",2023-06-09 21:33:53,eyes-lucas,ears-innocent-lamb,back-sandal,mouth-cute-bunny,horn-lagging,tail-nimo
0x7dd8931270146dd516763d6931ba89389285a8a928b042511feaf0d53c3b1f9d,11736665,Dawn,4,"0,01262757","23,22",2023-06-09 21:33:44,eyes-clear,ears-innocent-lamb,back-tri-feather,mouth-confident,horn-teal-shell,tail-cottontail
0xdc4e168b303d40fea1ea7f3b92b17442713221956ad7ea28f16eb1fbb23714be,11261714,Bird,0,"0,0011313","2,08",2023-06-09 21:33:29,eyes-chubby,ears-peace-maker,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one
0xfd09ad37b473a7e766a65b514aeb393144cfc21e726d1f15f50c697f6c2b7a1f,3202413,Beast,2,"0,000699","1,29",2023-06-09 21:33:23,eyes-mavis,ears-nyan,back-ronin,mouth-goda,horn-imp,tail-nut-cracker
0x6c974557992c62c981d934fa2cfb4681c18696ab37232784653b7883394e1421,11767906,Bug,2,"0,02347884","43,17",2023-06-09 21:32:41,eyes-topaz,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0xb1b2c49f270d10afd090ab66cb4ed8ad0550b0ba33f1cf64e836d08c6ce3fce6,11181731,Reptile,2,"0,000999","1,84",2023-06-09 21:32:08,eyes-bookworm,ears-inkling,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake
0x44a9b10ef5f4c453372904fb2079a18d9ec67d503640b7f63af71e4bb5e985a2,11321042,Dusk,2,"0,00084","1,54",2023-06-09 21:31:59,eyes-clear,ears-curly,back-garish-worm,mouth-tiny-turtle,horn-wing-horn,tail-grass-snake
0x06b8b0fa3187466ae9ef8a22a49eea9229e563840b03532e2190904d22d75efd,11561159,Mech,3,"0,00299997","5,52",2023-06-09 21:31:50,eyes-telescope,ears-curved-spine,back-indian-star,mouth-silence-whisper,horn-scaly-spoon,tail-iguana
0x502b399fd231a1838209262c7af2484f4681cfdd89b3b875b3d23cafba0dd81a,11756110,Reptile,3,"0,01973463","36,29",2023-06-09 21:31:32,eyes-chubby,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-watermelon,tail-potato-leaf
0x161c4b3663653900b829b62f9c9402aaca639129a4c32b293ea43c5d97939841,10656638,Bug,0,"0,002","3,68",2023-06-09 21:31:20,eyes-kotaro,ears-ear-breathing,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack
0xb4120ffa012add0c64459a95cdbea74e7030beca2b5851ac90f02d36439c4150,11762193,Plant,0,"0,0029263","5,38",2023-06-09 21:30:47,eyes-nerdy,ears-bubblemaker,back-croc,mouth-silence-whisper,horn-scaly-spoon,tail-gravel-ant
0x9aed379a1db0efbe8770f618bbed65742b126124671cca366bdd59b2b0f82694,11617771,Beast,4,"0,00481","8,84",2023-06-09 21:30:20,eyes-chubby,ears-leafy,back-tri-feather,mouth-mosquito,horn-little-branch,tail-granmas-fan
0x3e54456b8ba5e2af628851f512c48a3d690a2b0de24e221202828d47c87e0c37,3777761,Aquatic,0,"0,00098729","1,82",2023-06-09 21:30:14,eyes-scar,ears-leaf-bug,back-goldfish,mouth-piranha,horn-clamshell,tail-shiba
0x946f3bb072a91cd74ec3887987460174a04327f5b332413480f5d8d59d41fe51,2736902,Aquatic,2,"0,0027","4,96",2023-06-09 21:30:02,eyes-zeal,ears-curved-spine,back-jaguar,mouth-goda,horn-anemone,tail-swallow
0x9ef3ddf97b5962c0ed4f8f40d93b219e2569ce658bdc17d4ba680ba3304a4534,11756091,Reptile,0,"0,01","18,39",2023-06-09 21:29:50,eyes-chubby,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-cerastes,tail-potato-leaf
0x15dba05920a0a2ddf368cb897c71b51173590991e6c8716a208c7e4f3011b0d6,11721006,Reptile,0,"0,02817829","51,82",2023-06-09 21:29:38,eyes-chubby,ears-larva,back-green-thorns,mouth-razor-bite,horn-dual-blade,tail-snake-jar
0x8a604f85339317fefe8548dcf30518350a8f92c1041d492de2678d57e6c46258,11756692,Reptile,0,"0,0086","15,81",2023-06-09 21:29:29,eyes-topaz,ears-small-frill,back-green-thorns,mouth-tiny-turtle,horn-dual-blade,tail-potato-leaf
0x67e8c85d83f4068d771071ec2e87a8325c89e348840cff4989cb24e6c84f7eef,11702721,Reptile,2,"0,03614681","66,47",2023-06-09 21:29:23,eyes-chubby,ears-small-frill,back-green-thorns,mouth-razor-bite,horn-dual-blade,tail-gila
0xbab31598e8fb60b97db307ddbfccd985f2b2924ab8513bd85f317704952be3e9,8698149,Dusk,4,"0,00310261","5,71",2023-06-09 21:29:14,eyes-papi,ears-tassels,back-snail-shell,mouth-tiny-turtle,horn-lagging,tail-thorny-caterpillar
0x2db93f17e8f629ddcd2802d9ebe0808f512885cf43285a208079655f5454a51c,11320110,Bug,2,"0,00350005","6,44",2023-06-09 21:28:35,eyes-neo,ears-inkling,back-snail-shell,mouth-axie-kiss,horn-caterpillars,tail-cottontail
0xc2f0a9b80356a60e9b11544c956aaf55552abedfcd714032512d462a12f7a8fe,11737807,Mech,0,"0,0060055","11,04",2023-06-09 21:27:44,eyes-zeal,ears-rosa,back-ronin,mouth-toothless-bite,horn-bumpy,tail-nimo
0x730b0851490eb498fe8981c17bef3354814a30cbeef450b89f467b38b02dc728,11543377,Beast,0,"0,0025","4,6",2023-06-09 21:27:02,eyes-little-peas,ears-inkling,back-ronin,mouth-peace-maker,horn-little-branch,tail-tiny-dino
0x73d7947eab501a3c722ada980abd27a8404ee94256bb4709f6fe283c3ad0f362,11768943,Dusk,4,"0,01777526","32,69",2023-06-09 21:26:38,eyes-topaz,ears-innocent-lamb,back-timber,mouth-square-teeth,horn-bumpy,tail-nimo
0x44aa33c6be9842c7f420cb8a73eab336ff20bad01e9edd6b958a8e670fdb7ac4,11767792,Dawn,2,"0,0151041","27,77",2023-06-09 21:26:23,eyes-topaz,ears-innocent-lamb,back-timber,mouth-risky-fish,horn-bumpy,tail-nimo
0x0e3205101f3a2bc3da96bc85705114a57cfa50c7249d7b12a0bd7dc37fee2469,11355254,Aquatic,0,"0,001275","2,34",2023-06-09 21:26:08,eyes-bookworm,ears-nimo,back-goldfish,mouth-goda,horn-leaf-bug,tail-yam
0x3d9eb083f57b9ef22830e431c2ec71fdf2afd2bfa1263c146fabe2549a474194,11724496,Plant,4,"0,015","27,58",2023-06-09 21:25:17,eyes-lucas,ears-innocent-lamb,back-tri-feather,mouth-nut-cracker,horn-scaly-spear,tail-cottontail
0x2522a68bc4b018c2164fff76edf17685e7f8d1a9e82e23b87830ea8a547fa16a,7790771,Plant,0,"0,0006524","1,2",2023-06-09 21:25:08,eyes-confused,ears-gill,back-pumpkin,mouth-zigzag,horn-beech,tail-carrot
0xfe56a171d799770cf916da59d8cb1dbe0223701bef004a30b49f032f50524d5e,7883594,Dusk,4,"0,000699","1,29",2023-06-09 21:25:05,eyes-scar,ears-hollow,back-furball,mouth-toothless-bite,horn-pocky,tail-grass-snake
0xd27cb02f933b95994874c5b9810ccba424b12159e30002101bc059b6c3796cab,11757216,Bug,0,"0,001","1,84",2023-06-09 21:24:56,eyes-clear,ears-innocent-lamb,back-goldfish,mouth-piranha,horn-eggshell,tail-nimo
0x823be600e1c7fa2c1c79e09e8dd63fcd7ade4a8d8e78c683266c9fa2d3f1dbac,11755458,Mech,4,"0,03","55,17",2023-06-09 21:24:47,eyes-topaz,ears-innocent-lamb,back-garish-worm,mouth-hungry-bird,horn-parasite,tail-nimo
0x5135785e3f85177dae2853ac27a5425018acfa68e358c04adeb6b1487619a1b3,11502075,Beast,2,"0,0015","2,76",2023-06-09 21:23:17,eyes-telescope,ears-belieber,back-jaguar,mouth-confident,horn-little-branch,tail-cottontail
0xccf1f9a0806a5efa4281cc111e9e6d6e1456f2d196bb4f630ed22e2ef6aa23e0,11603517,Reptile,2,"0,0066","12,14",2023-06-09 21:22:56,eyes-gecko,ears-small-frill,back-green-thorns,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino
0x7bf00b2bcbec6b3959467f666c2f76cca0928d28844df5f2a9e34b6ce57e0689,8090100,Beast,3,"0,002","3,68",2023-06-09 21:21:44,eyes-zeal,ears-leafy,back-ronin,mouth-nut-cracker,horn-cuckoo,tail-nut-cracker
