Timestamp,minPrice,tokenId,totalOrders,ETHtoUSD
2023-11-15 07:05:14,139999000000000,2006022,15,1981.42
2023-11-15 07:05:14,249999000000000,2006023,21,1981.42
2023-11-15 07:05:14,689500000000000,2006024,11,1981.42
2023-11-15 07:05:14,569900000000000,2006025,6,1981.42
2023-11-15 07:05:14,849990000000000,2006026,16,1981.42
2023-11-15 07:05:14,909000000000000,2006027,57,1981.42
2023-11-15 07:05:14,7338000000000000,2006028,12,1981.42
2023-11-15 07:05:14,2260000000000000,2006029,9,1981.42
2023-11-15 07:05:14,190000000000000,2006030,22,1981.42
2023-11-15 07:05:14,249000000000000,2006031,19,1981.42
2023-11-15 07:05:14,220000000000000,2006032,26,1981.42
2023-11-15 07:05:14,589900000000000,2006033,17,1981.42
2023-11-15 07:05:14,539500000000000,2006034,11,1981.42
2023-11-15 07:05:14,649999999999999,2006035,16,1981.42
2023-11-15 07:05:14,510000000000000,2006036,10,1981.42
2023-11-15 07:05:14,2250000000000000,2006037,8,1981.42
2023-11-15 07:05:14,5630000000000000,2006038,18,1981.42
2023-11-15 07:05:14,146999464920000,2006039,19,1981.42
2023-11-15 07:05:14,299686041666665,2006040,23,1981.42
2023-11-15 07:05:14,160000000000000,2006041,23,1981.42
2023-11-15 07:05:14,579999000000000,2006042,11,1981.42
2023-11-15 07:05:14,700000000000000,2006043,4,1981.42
2023-11-15 07:05:14,915000000000000,2006044,14,1981.42
2023-11-15 07:05:14,790000000000000,2006045,24,1981.42
2023-11-15 07:05:14,2900000000000000,2006046,13,1981.42
2023-11-15 07:05:14,2299900000000000,2006047,4,1981.42
2023-11-15 07:05:14,280092812500000,2006048,24,1981.42
2023-11-15 07:05:14,109990000000000,2006049,21,1981.42
2023-11-15 07:05:14,90000000000000,2006050,25,1981.42
2023-11-15 07:05:14,725000000000000,2006051,14,1981.42
2023-11-15 07:05:14,580000000000000,2006052,16,1981.42
2023-11-15 07:05:14,699999900000000,2006053,12,1981.42
2023-11-15 07:05:14,611187500000000,2006054,14,1981.42
2023-11-15 07:05:14,2830000000000000,2006055,13,1981.42
2023-11-15 07:05:14,2262101851851851,2006056,14,1981.42
2023-11-15 07:05:14,229381703703703,2006057,29,1981.42
2023-11-15 07:05:14,200000000000000,2006058,30,1981.42
2023-11-15 07:05:14,330000000000000,2006059,25,1981.42
2023-11-15 07:05:14,679990000000000,2006060,18,1981.42
2023-11-15 07:05:14,702612500000000,2006061,10,1981.42
2023-11-15 07:05:14,660000000000000,2006062,22,1981.42
2023-11-15 07:05:14,1150000000000000,2006063,32,1981.42
2023-11-15 07:05:14,3071724773400000,2006064,9,1981.42
2023-11-15 07:05:14,2925000000000000,2006065,14,1981.42
2023-11-15 07:05:14,309990000000000,2006066,18,1981.42
