,Unnamed: 0,User ID,Name,Rank,Elo,Tier,Avatar,vstar,ended_time,axie_1,Axie 1 Class,Axie 1 Eyes Part ID,Axie 1 Ears Part ID,Axie 1 Horn Part ID,Axie 1 Back Part ID,Axie 1 Mouth Part ID,Axie 1 Tail Part ID,axie_2,Axie 2 Class,Axie 2 Eyes Part ID,Axie 2 Ears Part ID,Axie 2 Horn Part ID,Axie 2 Back Part ID,Axie 2 Mouth Part ID,Axie 2 Tail Part ID,axie_3,Axie 3 Class,Axie 3 Eyes Part ID,Axie 3 Ears Part ID,Axie 3 Horn Part ID,Axie 3 Back Part ID,Axie 3 Mouth Part ID,Axie 3 Tail Part ID,axie_1_rune,axie_2_rune,axie_3_rune,axie_1_eyes_charm,axie_1_mouth_charm,axie_1_ears_charm,axie_1_horn_charm,axie_1_back_charm,axie_1_tail_charm,axie_2_eyes_charm,axie_2_mouth_charm,axie_2_ears_charm,axie_2_horn_charm,axie_2_back_charm,axie_2_tail_charm,axie_3_eyes_charm,axie_3_mouth_charm,axie_3_ears_charm,axie_3_horn_charm,axie_3_back_charm,axie_3_tail_charm,Comp
831,831,1ecfebc5-868e-62f7-8f45-f0b90c31e25d,Pipup is back!!,832,Bear,4,s3_top20k;paschal_eggs,970,2023-07-26 13:17:15,11776476,reptile,Gecko,Small Frill,Scaly Spoon,Green Thorns,Tiny Turtle,Yam,11771514,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Yam,11633309,dawn,Gecko,Small Frill,Scaly Spoon,Green Thorns,Risky Fish,Gila,rune_neutral_utility_1,rune_neutral_utility_1,rune_neutral_1010_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2010_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_venoki_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_venoki_1,ecard_reptile_2013_s5_nondec,Poison
832,832,1ec9eb6f-9fa0-6695-a60c-75e63813fde9,piLiyo,833,Bear,4,s4_top1k;patrick23,970,2023-07-27 02:27:11,11743582,bug,Confused,Innocent Lamb,Bumpy,Buzz Buzz,Square Teeth,Nimo,11714643,mech,Confused,Innocent Lamb,Bumpy,Garish Worm,Square Teeth,Nimo,11750359,aquatic,Confused,Innocent Lamb,Shoal Star,Garish Worm,Kotaro,Nimo,rune_bug_2011_s5_nft,rune_neutral_utility_1,rune_neutral_utility_1,ecard_neutral_1005,ecard_bug_2013_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1012_s5,ecard_neutral_1010_s5,ecard_neutral_1014_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2014_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_bug_2012_s5_nft,ecard_neutral_1001,???
833,833,1ec9eb6f-8140-67bb-a60c-899f1bd44cf7,Carloskii,834,Bear,4,buba_joker;bronze_s3,970,2023-07-26 22:21:17,11702153,bug,Kotaro?,Earwing,Wing Horn,Tri Feather,Piranha,Granma's Fan,11712084,beast,Kotaro?,Earwing,Wing Horn,Tri Feather,Kotaro,Shrimp,11680552,dawn,Little Peas,Innocent Lamb,Wing Horn,Tri Feather,Confident,Cottontail,rune_bug_2011_s5_nft,rune_beast_2010_s5_nondec,rune_dawn_2011_s5_nft,ecard_bug_2012_s5_nft,ecard_neutral_1011_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1003,ecard_neutral_1001,ecard_bug_2012_s5_nondec,ecard_neutral_1003,ecard_bug_2013_s5_nft,ecard_neutral_1003,ecard_neutral_1003,ecard_neutral_2011_s5_nft,ecard_beast_buba_1,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1003,ecard_neutral_1003,ecard_neutral_1001,AOE
834,834,1ecabf73-7b55-66e5-87da-8cb7b1029fb2,Bảo Vy || AxieFriend VN,835,Bear,4,buba_joker;paschal_eggs,970,2023-07-27 01:25:16,9618931,plant,Papi,Lotus,Cactus,Bidens,Zigzag,Cattail,11571183,beast,Little Peas,Innocent Lamb,Dual Blade,Ronin,Goda,Cottontail,11571756,beast,Little Peas,Belieber,Little Branch,Ronin,Axie Kiss,Tiny Dino,rune_plant_olek_1,rune_beast_2011_s5_nondec,rune_beast_buba_1,ecard_plant_2011_s5_nft,ecard_plant_2011_s5_nft,ecard_neutral_2020_s5_nft,ecard_plant_2013_s5_nft,ecard_plant_2012_s5_nft,ecard_plant_2012_s5_nft,ecard_neutral_1002,ecard_neutral_1002,ecard_beast_tripp_1,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_2014_s5_nft,ecard_beast_buba_1,ecard_neutral_1002,ecard_beast_2012_s5_nft,ecard_beast_buba_1,ecard_beast_2011_s5_nft,ecard_reptile_2011_s5_nft,Beast Aggro
835,835,1ed963f4-cd2f-6e73-b94c-44ac239bd945,2slash,836,Bear,4,s3_top20k;iron_s2,970,2023-07-26 22:11:55,11790849,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Potato Leaf,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,11700902,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Grass Snake,rune_reptile_venoki_1,rune_reptile_2011_s5_nft,rune_reptile_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1010_s5,ecard_neutral_1014_s5,ecard_plant_ena_1,ecard_reptile_venoki_1,ecard_neutral_1013_s5,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1014_s5,ecard_neutral_2019_s5_nondec,ecard_plant_2012_s5_nft,ecard_neutral_1013_s5,ecard_neutral_2010_s5_nft,ecard_neutral_1002,ecard_neutral_1005,ecard_plant_2011_s5_nft,ecard_reptile_venoki_1,ecard_neutral_2011_s5_nft,Poison
836,836,1ec9eb6f-52c1-6593-a60c-2e7502e0171c,Snowking,837,Bear,4,s4_top1k;silver_s4,970,2023-07-27 03:30:57,11658462,reptile,Nerdy,Small Frill,Scaly Spoon,Green Thorns,Silence Whisper,Snake Jar,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,11807852,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Potato Leaf,rune_reptile_2010_s5_nft,rune_neutral_utility_1,rune_neutral_utility_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2020_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2017_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_2011_s5_nft,ecard_reptile_venoki_1,ecard_plant_2011_s5_nft,ecard_reptile_venoki_1,ecard_neutral_1001,Poison
837,837,1ed2aae1-07b3-6815-b341-3020c0b9b506,Hangger_Ad,838,Bear,4,red_envelope_lunar23;fluffy_hooves,970,2023-07-27 03:39:50,6682878,plant,Papi,Clover,Cactus,Pumpkin,Serious,Cattail,11661250,beast,Little Peas,Innocent Lamb,Dual Blade,Ronin,Confident,Cottontail,11731355,beast,Little Peas,Belieber,Little Branch,Ronin,Confident,Tiny Dino,rune_plant_olek_1,rune_neutral_2010_s5_nondec,rune_beast_buba_1,ecard_plant_olek_1,ecard_plant_2011_s5_nft,ecard_plant_2013_s5_nft,,ecard_plant_2011_s5_nft,ecard_plant_olek_1,ecard_beast_buba_1,ecard_beast_tripp_1,ecard_neutral_1001,ecard_beast_2011_s5_nft,ecard_beast_2011_s5_nft,ecard_neutral_1001,ecard_beast_2011_s5_nft,ecard_beast_tripp_1,ecard_beast_2012_s5_nft,ecard_beast_buba_1,ecard_beast_2011_s5_nft,ecard_reptile_2011_s5_nft,Beast Aggro
838,838,1ec9eb77-a702-6e1a-a60c-6244fd78a5d5,nice try ze | ASG,839,Bear,4,s3_top20k;bronze_s4,970,2023-07-26 23:06:59,11785994,plant,Gecko,Innocent Lamb,Scaly Spear,Green Thorns,Tiny Turtle,Cottontail,11783313,reptile,Gecko,Small Frill,Scaly Spear,Green Thorns,Tiny Turtle,Grass Snake,11748315,reptile,Gecko,Small Frill,Scaly Spear,Green Thorns,Tiny Turtle,Potato Leaf,rune_plant_olek_1,rune_neutral_utility_1,rune_reptile_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1010_s5,ecard_reptile_2011_s5_nft,ecard_neutral_2010_s5_nondec,,ecard_neutral_1002,ecard_neutral_1005,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,,ecard_neutral_1002,ecard_neutral_1005,ecard_neutral_1002,ecard_neutral_1014_s5,ecard_neutral_1004,Poison
839,839,1ec9eb6f-6c89-631a-a60c-b7ec8ba8e94c,▌k i n g k u f f a ▌,840,Bear,4,s4_top20k;bandila_celebration,970,2023-07-27 00:55:17,11709798,reptile,Gecko,Small Frill,Scaly Spoon,Green Thorns,Tiny Turtle,Cottontail,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,11748147,reptile,Gecko,Small Frill,Scaly Spoon,Green Thorns,Tiny Turtle,Gila,rune_neutral_utility_1,rune_reptile_venoki_1,rune_neutral_utility_1,ecard_neutral_2010_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1004,ecard_neutral_1001,ecard_neutral_2017_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_venoki_1,ecard_neutral_1001,ecard_neutral_1001,ecard_bug_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_venoki_1,ecard_reptile_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1003,Poison
840,840,1ec9eb6f-4ec4-6650-a60c-d98bbb587c84,VUXS│BLACK,841,Bear,4,s4_top20k;bronze_s4,970,2023-07-27 03:41:21,11801259,plant,Papi,Leafy,Bamboo Shoot,Hero,Serious,Shrimp,11796009,aquatic,Blossom,Leafy,Bamboo Shoot,Ronin,Lam,Cottontail,11789183,beast,Little Peas,Leafy,Bamboo Shoot,Croc,Piranha,Shrimp,rune_plant_olek_1,rune_aquatic_puffy_1,rune_neutral_offensive_1,ecard_neutral_1014_s5,ecard_neutral_2020_s5_nft,ecard_plant_2011_s5_nft,ecard_plant_2013_s5_nft,ecard_neutral_1001,ecard_aquatic_2011_s5_nft,ecard_neutral_1001,ecard_aquatic_2013_s5_nft,ecard_neutral_1012_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_beast_2013_s5_nft,ecard_aquatic_puffy_1,ecard_neutral_1001,ecard_neutral_2018_s5_nft,ecard_reptile_2012_s5_nft,ecard_neutral_1010_s5,Leafy
841,841,1ec9eb6f-72c1-6c1d-a60c-4b615a9248da,V2 is better infinity,842,Bear,4,shy;bronze_s3,970,2023-07-27 00:22:32,11725178,beast,Telescope,Nyan,Dual Blade,Ronin,Goda,Rice,11427677,beast,Little Peas,Nyan,Imp,Ronin,Toothless Bite,Cottontail,11503588,beast,Little Peas,Belieber,Little Branch,Ronin,Toothless Bite,Post Fight,rune_neutral_1010_s5,rune_neutral_offensive_1,rune_beast_buba_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1011_s5,ecard_beast_2013_s5_nft,ecard_neutral_1011_s5,ecard_beast_tripp_1,ecard_beast_buba_1,ecard_neutral_1002,ecard_beast_2012_s5_nft,ecard_beast_buba_1,ecard_beast_2011_s5_nft,ecard_neutral_1002,Beast Aggro
842,842,1ec9eb6f-5520-689b-a60c-ea3761280105,Sopapo,843,Bear,4,s3_top20k;silver_s4,970,2023-07-27 03:32:33,11750276,bug,Neo,Inkling,Parasite,Raven,Doubletalk,Tadpole,11760864,dusk,Neo,Inkling,Shoal Star,Raven,Doubletalk,Cottontail,11787535,reptile,Papi,Inkling,Parasite,Garish Worm,Doubletalk,Tadpole,rune_neutral_utility_1,rune_neutral_utility_1,rune_neutral_1010_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1013_s5,ecard_bird_2013_s5_nft,ecard_aquatic_puffy_1,,ecard_neutral_1001,ecard_neutral_1014_s5,ecard_plant_2012_s5_nft,ecard_bird_2012_s5_nft,ecard_aquatic_2013_s5_nft,ecard_bug_2012_s5_nft,ecard_neutral_2010_s5_nft,ecard_neutral_1001,Jinx
843,843,1ec9eb6f-8c91-652f-a60c-bda9e6416d0d,Kama | sushiclub,844,Bear,4,s4_top1k;silver_s4,970,2023-07-27 03:42:55,11716301,bug,Gecko,Small Frill,Scaly Spear,Green Thorns,Tiny Turtle,Potato Leaf,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,11727227,reptile,Gecko,Small Frill,Bamboo Shoot,Green Thorns,Tiny Turtle,Potato Leaf,rune_bug_2011_s5_nft,rune_reptile_2010_s5_nft,rune_reptile_2010_s5_nft,ecard_reptile_2011_s5_nft,ecard_neutral_2018_s5_nft,ecard_reptile_2011_s5_nft,ecard_neutral_2010_s5_nft,ecard_reptile_venoki_1,ecard_plant_2011_s5_nft,ecard_reptile_2011_s5_nondec,ecard_reptile_2011_s5_nft,ecard_reptile_2011_s5_nft,ecard_reptile_2013_s5_nft,ecard_plant_2011_s5_nft,ecard_bug_2011_s5_nft,ecard_reptile_2011_s5_nft,ecard_neutral_2018_s5_nft,ecard_reptile_2011_s5_nft,ecard_neutral_2018_s5_nft,ecard_reptile_2011_s5_nondec,ecard_plant_2013_s5_nft,Poison
844,844,1ec9eb6f-42e3-6f01-a60c-b2a33bbba422,CDG | Karen | GCPH,845,Bear,4,filipino_flag;bronze_s4,970,2023-07-27 03:43:29,10061598,plant,Blossom,Lotus,Cactus,Scarab,Serious,Cattail,11568252,beast,Little Peas,Innocent Lamb,Dual Blade,Ronin,Confident,Cottontail,11757520,beast,Little Peas,Belieber,Little Branch,Ronin,Axie Kiss,Tiny Dino,rune_neutral_2010_s5_nft,rune_neutral_offensive_1,rune_beast_buba_1,ecard_neutral_1010_s5,ecard_neutral_2018_s5_nft,ecard_neutral_1001,ecard_neutral_2019_s5_nondec,ecard_neutral_1001,ecard_plant_0001,ecard_neutral_1002,ecard_beast_tripp_1,ecard_beast_tripp_1,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1005,ecard_beast_buba_1,ecard_beast_2011_s5_nft,ecard_beast_2012_s5_nft,ecard_beast_buba_1,ecard_neutral_1002,ecard_neutral_1002,Beast Aggro
845,845,1ecdf60e-4ffc-64ec-b71d-d34db5da91d9,EspeR | Ryugan | IDN,846,Bear,4,8;0,970,2023-07-27 03:36:45,3187082,plant,Confused,Sakura,Beech,Timber,Serious,Snake Jar,1154234,plant,Papi,Hollow,Cactus,Mint,Zigzag,Hatsune,11731311,mech,Topaz,Innocent Lamb,Merry,Garish Worm,Hungry Bird,Snake Jar,rune_plant_2010_s5_nondec,rune_plant_olek_1,rune_neutral_offensive_1,ecard_plant_ena_1,ecard_plant_ena_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_2011_s5_nft,ecard_plant_olek_1,ecard_plant_2013_s5_nft,ecard_plant_2013_s5_nondec,ecard_neutral_1001,ecard_plant_olek_1,,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1001,ecard_beast_tripp_1,ecard_bug_2012_s5_nft,ecard_neutral_1005,Sustain
846,846,1ed08925-5e2a-6e8a-a2d1-c466457e2fd4,Skylab Elite Chans,847,Bear,4,0;0,970,2023-07-26 17:10:22,11744299,reptile,Gecko,Small Frill,Scaly Spoon,Green Thorns,Tiny Turtle,Cottontail,11773809,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Potato Leaf,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,rune_reptile_2011_s5_nondec,rune_reptile_venoki_1,rune_neutral_1010_s5,ecard_neutral_1001,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1001,ecard_reptile_venoki_1,ecard_plant_ena_1,ecard_reptile_venoki_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2014_s5_nft,ecard_neutral_1001,ecard_neutral_1010_s5,,Poison
847,847,1ec9eb77-522f-6403-a60c-3d03fbfe2751,ExcelSorPH | BYAC,848,Bear,4,s4_top1k;silver_s4,970,2023-07-27 03:41:47,11749840,bug,Topaz,Innocent Lamb,Bumpy,Timber,Square Teeth,Nimo,11714145,dawn,Topaz,Innocent Lamb,Bumpy,Garish Worm,Square Teeth,Nimo,11739007,aquatic,Topaz,Innocent Lamb,Clamshell,Goldfish,Piranha,Nimo,rune_bug_2010_s5_nondec,rune_dawn_2010_s5_nft,rune_neutral_1011_s5,ecard_reptile_2013_s5_nondec,ecard_neutral_2019_s5_nondec,ecard_neutral_1001,ecard_neutral_1001,ecard_beast_tripp_1,ecard_neutral_1001,ecard_reptile_2013_s5_nft,ecard_bug_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1001,ecard_neutral_1002,ecard_aquatic_2011_s5_nft,,ecard_aquatic_2013_s5_nft,ecard_neutral_2020_s5_nondec,ecard_neutral_1001,Topaz
848,848,1ed88ffd-e20d-6eb3-8602-883cbaad5512,GG PH | ZaCharia♥️,849,Bear,4,s4_top20k;bronze_s4,970,2023-07-27 03:39:33,11741635,bug,Topaz,Innocent Lamb,Bumpy,Timber,Square Teeth,Nimo,11731878,aquatic,Topaz,Innocent Lamb,Clamshell,Goldfish,Hungry Bird,Nimo,11758177,beast,Topaz,Innocent Lamb,Imp,Ronin,Goda,Cottontail,rune_neutral_utility_1,rune_aquatic_puffy_1,rune_beast_2010_s5_nft,ecard_reptile_2011_s5_nft,ecard_neutral_1010_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1002,ecard_bird_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1002,ecard_aquatic_puffy_1,ecard_aquatic_2013_s5_nft,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1002,ecard_neutral_1001,Topaz
849,849,1ec9eb7b-22c6-622f-a60c-aa84e5860fbc,Madjer BR,850,Bear,4,s3_top1k;silver_s3,970,2023-07-27 03:39:03,11604149,plant,Kotaro?,Leafy,Bamboo Shoot,Scarab,Axie Kiss,Carrot,11732719,plant,Kotaro?,Leafy,Bamboo Shoot,Buzz Buzz,Zigzag,Cottontail,11796134,aquatic,Kotaro?,Leafy,Bamboo Shoot,Ronin,Nut Cracker,Shrimp,rune_plant_2010_s5_nft,rune_plant_2010_s5_nft,rune_aquatic_2010_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1003,ecard_neutral_2010_s5_nft,ecard_bug_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1012_s5,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2017_s5_nft,ecard_bug_2012_s5_nondec,ecard_beast_2011_s5_nft,ecard_neutral_1003,,ecard_beast_2011_s5_nft,ecard_aquatic_2011_s5_nft,Leafy
850,850,1ec9eb6f-7481-6812-a60c-ec439a443673,Aa,851,Bear,4,s4_top1k;paschal_eggs,970,2023-07-27 03:42:56,11749254,mech,Tricky,Innocent Lamb,Leaf Bug,Indian Star,Silence Whisper,Twin Tail,11566456,plant,Papi,Innocent Lamb,Merry,Mint,Silence Whisper,Hatsune,11710751,mech,Mavis,Innocent Lamb,Scaly Spoon,Indian Star,Pincer,Ant,rune_neutral_utility_1,rune_plant_2010_s5_nondec,rune_neutral_utility_1,ecard_reptile_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_reptile_2012_s5_nft,ecard_neutral_1001,ecard_plant_2011_s5_nft,ecard_plant_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1004,ecard_neutral_1013_s5,ecard_plant_2013_s5_nft,ecard_neutral_1001,ecard_bug_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1004,ecard_neutral_1004,ecard_neutral_1004,Sustain
851,851,1ec9eb6f-993a-6de8-a60c-643f955e33ab,слон,852,Bear,4,patrick23_beer;bronze_s4,970,2023-07-26 23:21:45,7,aquatic,Sleepless,Nut Cracker,Trump,Snail Shell,Lam,Fire Ant,2361699,reptile,Tricky,Curved Spine,Scaly Spear,Tri Spikes,Piranha,Wall Gecko,7735480,reptile,Gecko,Pogona,Bamboo Shoot,Tri Spikes,Tiny Turtle,Tiny Dino,rune_reptile_2011_s5_nft,rune_neutral_1010_s5,rune_neutral_offensive_1,ecard_reptile_2011_s5_nft,ecard_reptile_2011_s5_nft,ecard_reptile_2011_s5_nft,ecard_reptile_venoki_1,ecard_plant_2011_s5_nft,ecard_bug_2011_s5_nft,ecard_neutral_1014_s5,ecard_neutral_1011_s5,ecard_reptile_2012_s5_nft,ecard_reptile_venoki_1,ecard_reptile_2013_s5_nft,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_2018_s5_nft,ecard_reptile_2013_s5_nft,ecard_plant_2011_s5_nft,ecard_reptile_2013_s5_nft,ecard_neutral_1002,Spear
852,852,1ec9eb7e-31ca-6851-a60c-990db9bee0f3,Abolanos,853,Bear,4,1;iron_s1,970,2023-07-27 03:41:23,11632908,bug,Tricky,Nimo,Merry,Snail Shell,Mosquito,Nimo,11351064,aquatic,Tricky,Tiny Fan,Clamshell,Ronin,Catfish,Nimo,2797284,plant,Nerdy,Nimo,Cactus,Pumpkin,Little Owl,Nimo,rune_bug_2010_s5_nondec,rune_neutral_utility_1,rune_plant_ena_1,ecard_reptile_2011_s5_nft,ecard_neutral_1001,ecard_neutral_2017_s5_nft,ecard_neutral_1013_s5,ecard_bug_2011_s5_nft,ecard_neutral_1001,ecard_neutral_2020_s5,ecard_aquatic_2012_s5_nft,ecard_aquatic_puffy_1,ecard_aquatic_2011_s5_nft,ecard_neutral_1011_s5,ecard_neutral_1001,ecard_neutral_1010_s5,ecard_bird_2012_s5_nft,ecard_aquatic_2013_s5_nft,ecard_plant_2013_s5_nft,ecard_plant_ena_1,ecard_neutral_1010_s5,Tiny Fan
853,853,1ec9eb6f-6f06-626a-a60c-d626fe5ce42c,Asgaroth | Grupo C Guild,854,Bear,4,s2_top20k;bronze_s2,970,2023-07-27 02:17:28,11248208,plant,Cucumber Slice,Innocent Lamb,Kestrel,Mint,Goda,Cattail,5659262,beast,Little Peas,Curly,Imp,Ronin,Nut Cracker,Cottontail,10376437,beast,Little Peas,Curly,Imp,Ronin,Nut Cracker,Nut Cracker,rune_neutral_2010_s5_nft,rune_neutral_1011_s5,rune_beast_2010_s5_nft,ecard_plant_2012_s5_nft,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1001,ecard_neutral_1010_s5,ecard_plant_ena_1,ecard_neutral_1002,ecard_neutral_1002,ecard_bird_2011_s5_nft,ecard_neutral_1002,ecard_neutral_1002,ecard_beast_tripp_1,ecard_neutral_2011_s5,ecard_beast_2011_s5_nft,ecard_bird_2011_s5_nft,ecard_neutral_1011_s5,ecard_neutral_1002,ecard_beast_2011_s5_nft,Beast Aggro
854,854,1ec9eb6f-4b49-6268-a60c-d88602784739,Gherger,855,Bear,4,s4_top1k;silver_s1,970,2023-07-27 02:05:57,11793917,reptile,Neo,Inkling,Parasite,Garish Worm,Doubletalk,Tadpole,11797388,dusk,Neo,Inkling,Shoal Star,Raven,Doubletalk,Cottontail,11797635,dusk,Papi,Inkling,Parasite,Garish Worm,Doubletalk,Tadpole,rune_reptile_2010_s5_nft,rune_neutral_utility_1,rune_neutral_utility_1,ecard_bug_2013_s5_nft,ecard_bird_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_bird_2013_s5_nft,ecard_aquatic_puffy_1,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2020_s5_nondec,ecard_neutral_1001,ecard_bird_2012_s5_nft,ecard_aquatic_puffy_1,ecard_bug_2013_s5_nft,ecard_neutral_1001,ecard_neutral_1001,Jinx
855,855,1eca409e-7d81-62c6-be45-6c390f5dd231,BB | Reche,856,Bear,4,s3_top20k;bronze_s3,970,2023-07-27 03:30:26,11268682,plant,Papi,Hollow,Beech,Sandal,Goda,Cattail,11547617,beast,Little Peas,Innocent Lamb,Dual Blade,Jaguar,Axie Kiss,Cottontail,11549777,beast,Little Peas,Belieber,Little Branch,Ronin,Axie Kiss,Tiny Dino,rune_plant_2010_s5_nondec,rune_beast_2011_s5_nft,rune_beast_2010_s5_nft,ecard_plant_2013_s5_nft,ecard_neutral_1010_s5,ecard_neutral_1010_s5,ecard_neutral_1001,ecard_bug_2012_s5_nft,ecard_plant_2012_s5_nft,ecard_neutral_1002,ecard_neutral_1002,ecard_beast_tripp_1,ecard_neutral_1011_s5,ecard_neutral_1011_s5,ecard_neutral_1014_s5,ecard_beast_buba_1,ecard_neutral_1002,ecard_neutral_1012_s5,ecard_beast_buba_1,ecard_neutral_1011_s5,ecard_neutral_1011_s5,Beast Aggro
856,856,1ec9eb7e-417f-6015-a60c-77d8b79c5c36,ianmirror,857,Bear,4,s4_top20k;0,970,2023-07-27 03:31:30,11795043,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Potato Leaf,11725019,reptile,Chubby,Small Frill,Dual Blade,Green Thorns,Tiny Turtle,Yam,11794899,reptile,Gecko,Small Frill,Watermelon,Green Thorns,Tiny Turtle,Potato Leaf,rune_reptile_2010_s5_nft,rune_reptile_venoki_1,rune_neutral_1010_s5,ecard_reptile_2011_s5_nft,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_1001,ecard_neutral_2012_s5_nft,ecard_neutral_1001,ecard_neutral_1014_s5,ecard_neutral_2018_s5_nft,ecard_reptile_venoki_1,ecard_neutral_1003,ecard_neutral_1001,ecard_neutral_1002,ecard_neutral_1014_s5,ecard_neutral_1011_s5,ecard_reptile_venoki_1,ecard_neutral_1013_s5,Poison
857,857,1ec9eb7e-3f01-632f-a60c-2d1cd30be4f8,AmilcarMoon,858,Bear,4,buba_joker;bronze_s4,970,2023-07-27 03:39:43,11584345,beast,Cucumber Slice,Innocent Lamb,Imp,Ronin,Confident,Cottontail,12,bug,Bookworm,Curved Spine,Babylonia,Garish Worm,Mosquito,Koi,10053256,plant,Papi,Hollow,Cactus,Bidens,Zigzag,Cattail,rune_neutral_2011_s5_nft,rune_bird_momo_1,rune_neutral_utility_1,ecard_neutral_1005,ecard_beast_tripp_1,ecard_beast_tripp_1,ecard_neutral_1011_s5,ecard_neutral_1011_s5,ecard_neutral_1005,ecard_neutral_2010_s5_nft,ecard_bird_momo_1,ecard_neutral_2010_s5_nft,ecard_neutral_1005,ecard_bird_momo_1,ecard_neutral_1012_s5,ecard_plant_2012_s5_nft,ecard_plant_2011_s5_nft,ecard_plant_2011_s5_nft,ecard_plant_2013_s5_nft,ecard_neutral_1014_s5,ecard_neutral_1014_s5,AOE Momo
